PeriodEnd,PeriodStart,Time,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-08T02:10:00Z,2021-07-08T02:05:00Z,1570,PT5M,40.2,66,31.7,10.7,34,0,0,34,33,34,28.4,17.3,0,957.2,55,0.8,85,0.23
2021-07-08T02:15:00Z,2021-07-08T02:10:00Z,1575,PT5M,40,66,36.9,10.5,24,0,0,24,23,24,28.6,17.2,0,957.3,67,0.9,86,0.23
2021-07-08T02:20:00Z,2021-07-08T02:15:00Z,1580,PT5M,39.8,65,42.6,10.4,16,0,0,16,16,16,28.9,17.2,0,957.4,77,1,87,0.23
2021-07-08T02:25:00Z,2021-07-08T02:20:00Z,1585,PT5M,39.7,64,47.1,10.2,10,0,0,10,9,10,29.1,17.2,0,957.4,84,1.1,88,0.23
2021-07-08T02:30:00Z,2021-07-08T02:25:00Z,1590,PT5M,39.5,64,47.8,10,5,0,0,5,5,5,29.3,17.1,0,957.5,89,1.3,89,0.23
2021-07-08T02:35:00Z,2021-07-08T02:30:00Z,1595,PT5M,39.3,63,48.3,9.9,2,0,0,2,2,2,29.6,17.1,0,957.6,93,1.5,89,0.23
2021-07-08T02:40:00Z,2021-07-08T02:35:00Z,1600,PT5M,39.2,62,48.7,9.7,1,0,0,1,1,1,29.8,17.1,0,957.7,96,1.6,90,0.23
2021-07-08T02:45:00Z,2021-07-08T02:40:00Z,1605,PT5M,39,62,47.6,9.5,0,0,0,0,0,0,30,17,0,957.7,99,1.8,91,0.23
2021-07-08T02:50:00Z,2021-07-08T02:45:00Z,1610,PT5M,38.8,61,41.8,9.4,0,0,0,0,0,0,30.3,17,0,957.8,101,2,92,0.23
2021-07-08T02:55:00Z,2021-07-08T02:50:00Z,1615,PT5M,38.6,60,37.1,9.2,0,0,0,0,0,0,30.5,17,0,957.9,103,2.2,93,0.23
2021-07-08T03:00:00Z,2021-07-08T02:55:00Z,1620,PT5M,38.5,59,36.7,9.1,0,0,0,0,0,0,30.7,17,0,958,105,2.3,94,0.23
2021-07-08T03:05:00Z,2021-07-08T03:00:00Z,1625,PT5M,38.4,59,37.8,9,0,0,0,0,0,0,30.9,17,0,958,107,2.5,95,0.23
2021-07-08T03:10:00Z,2021-07-08T03:05:00Z,1630,PT5M,38.3,58,42.6,9,0,0,0,0,0,0,31,17,0,958.1,109,2.5,96,0.23
2021-07-08T03:15:00Z,2021-07-08T03:10:00Z,1635,PT5M,38.3,57,43.1,9,0,0,0,0,0,0,31.2,17,0,958.2,112,2.6,97,0.23
2021-07-08T03:20:00Z,2021-07-08T03:15:00Z,1640,PT5M,38.2,57,30.1,9,0,0,0,0,0,0,31.3,17.1,0,958.3,114,2.7,98,0.23
2021-07-08T03:25:00Z,2021-07-08T03:20:00Z,1645,PT5M,38.1,56,23.2,9,0,0,0,0,0,0,31.4,17.1,0,958.4,117,2.7,99,0.23
2021-07-08T03:30:00Z,2021-07-08T03:25:00Z,1650,PT5M,38.1,55,37.4,9,0,0,0,0,0,0,31.6,17.2,0,958.5,119,2.8,99,0.23
2021-07-08T03:35:00Z,2021-07-08T03:30:00Z,1655,PT5M,38,54,44.4,9,0,0,0,0,0,0,31.7,17.2,0,958.6,121,2.9,100,0.23
2021-07-08T03:40:00Z,2021-07-08T03:35:00Z,1660,PT5M,38,53,26.5,8.9,0,0,0,0,0,0,31.8,17.3,0,958.7,123,3,101,0.23
2021-07-08T03:45:00Z,2021-07-08T03:40:00Z,1665,PT5M,37.9,53,12.4,8.9,0,0,0,0,0,0,32,17.3,0,958.8,125,3.1,102,0.23
2021-07-08T03:50:00Z,2021-07-08T03:45:00Z,1670,PT5M,37.9,52,13.8,8.9,0,0,0,0,0,0,32.1,17.4,0,958.9,127,3.2,103,0.23
2021-07-08T03:55:00Z,2021-07-08T03:50:00Z,1675,PT5M,37.8,51,19.9,8.9,0,0,0,0,0,0,32.3,17.4,0,958.9,128,3.3,104,0.23
2021-07-08T04:00:00Z,2021-07-08T03:55:00Z,1680,PT5M,37.7,50,37.1,9,0,0,0,0,0,0,32.4,17.6,0,959,131,3.3,104,0.23
2021-07-08T04:05:00Z,2021-07-08T04:00:00Z,1685,PT5M,37.6,49,52.2,9.1,0,0,0,0,0,0,32.6,17.9,0,959.1,134,3.4,105,0.23
2021-07-08T04:10:00Z,2021-07-08T04:05:00Z,1690,PT5M,37.4,48,59.2,9.5,0,0,0,0,0,0,32.9,18.5,0,959.3,139,3.5,106,0.23
2021-07-08T04:15:00Z,2021-07-08T04:10:00Z,1695,PT5M,37.1,47,61.8,9.8,0,0,0,0,0,0,33.2,19.2,0,959.4,144,3.6,107,0.23
2021-07-08T04:20:00Z,2021-07-08T04:15:00Z,1700,PT5M,36.9,47,52.6,10.2,0,0,0,0,0,0,33.5,19.9,0,959.5,149,3.8,107,0.23
2021-07-08T04:25:00Z,2021-07-08T04:20:00Z,1705,PT5M,36.7,46,41.6,10.5,0,0,0,0,0,0,33.8,20.6,0,959.6,153,3.9,108,0.23
2021-07-08T04:30:00Z,2021-07-08T04:25:00Z,1710,PT5M,36.4,45,27.3,10.8,0,0,0,0,0,0,34.1,21.3,0,959.8,157,4.1,109,0.23
2021-07-08T04:35:00Z,2021-07-08T04:30:00Z,1715,PT5M,36.2,44,16.2,11.2,0,0,0,0,0,0,34.4,22.1,0,959.9,161,4.3,110,0.23
2021-07-08T04:40:00Z,2021-07-08T04:35:00Z,1720,PT5M,36,43,15.1,11.5,0,0,0,0,0,0,34.7,22.9,0,960,164,4.5,110,0.23
2021-07-08T04:45:00Z,2021-07-08T04:40:00Z,1725,PT5M,35.8,42,16.2,11.9,0,0,0,0,0,0,35,23.7,0,960.1,167,4.7,111,0.23
2021-07-08T04:50:00Z,2021-07-08T04:45:00Z,1730,PT5M,35.5,41,22.3,12.2,0,0,0,0,0,0,35.2,24.6,0,960.2,170,5,112,0.23
2021-07-08T04:55:00Z,2021-07-08T04:50:00Z,1735,PT5M,35.3,40,27.2,12.5,0,0,0,0,0,0,35.5,25.4,0,960.4,172,5.2,113,0.23
2021-07-08T05:00:00Z,2021-07-08T04:55:00Z,1740,PT5M,35.1,39,27.6,12.8,0,0,0,0,0,0,35.8,26.2,0,960.5,174,5.4,113,0.23
2021-07-08T05:05:00Z,2021-07-08T05:00:00Z,1745,PT5M,34.9,38,27.8,13.1,0,0,0,0,0,0,36.1,26.9,0,960.6,175,5.5,114,0.23
2021-07-08T05:10:00Z,2021-07-08T05:05:00Z,1750,PT5M,34.8,37,27.9,13.3,0,0,0,0,0,0,36.3,27.4,0,960.6,175,5.4,114,0.23
2021-07-08T05:15:00Z,2021-07-08T05:10:00Z,1755,PT5M,34.7,36,28.1,13.4,0,0,0,0,0,0,36.6,27.8,0,960.6,174,5.3,115,0.23
2021-07-08T05:20:00Z,2021-07-08T05:15:00Z,1760,PT5M,34.7,35,28.7,13.6,0,0,0,0,0,0,36.8,28.2,0,960.7,173,5.2,116,0.23
2021-07-08T05:25:00Z,2021-07-08T05:20:00Z,1765,PT5M,34.6,33,29.3,13.8,0,0,0,0,0,0,37.1,28.6,0,960.7,173,5.2,116,0.23
2021-07-08T05:30:00Z,2021-07-08T05:25:00Z,1770,PT5M,34.5,32,30.2,13.9,0,0,0,0,0,0,37.3,29.1,0,960.7,172,5.1,117,0.23
2021-07-08T05:35:00Z,2021-07-08T05:30:00Z,1775,PT5M,34.4,31,30,14.1,0,0,0,0,0,0,37.5,29.5,0,960.8,171,5,117,0.23
2021-07-08T05:40:00Z,2021-07-08T05:35:00Z,1780,PT5M,34.3,30,26.4,14.2,0,0,0,0,0,0,37.8,30,0,960.8,170,4.9,118,0.23
2021-07-08T05:45:00Z,2021-07-08T05:40:00Z,1785,PT5M,34.2,29,24.8,14.4,0,0,0,0,0,0,38,30.4,0,960.8,169,4.8,118,0.23
2021-07-08T05:50:00Z,2021-07-08T05:45:00Z,1790,PT5M,34.1,28,29.8,14.6,0,0,0,0,0,0,38.3,30.9,0,960.9,168,4.7,119,0.23
2021-07-08T05:55:00Z,2021-07-08T05:50:00Z,1795,PT5M,34.1,26,37.6,14.7,0,0,0,0,0,0,38.5,31.3,0,960.9,168,4.6,119,0.23
2021-07-08T06:00:00Z,2021-07-08T05:55:00Z,1800,PT5M,34,25,52.9,14.9,0,0,0,0,0,0,38.7,31.7,0,961,167,4.5,120,0.23
2021-07-08T06:05:00Z,2021-07-08T06:00:00Z,1805,PT5M,33.9,24,64.5,15,0,0,0,0,0,0,39,32.1,0,961,167,4.5,120,0.23
2021-07-08T06:10:00Z,2021-07-08T06:05:00Z,1810,PT5M,33.9,23,63.6,15.1,0,0,0,0,0,0,39.2,32.3,0,961,169,4.5,121,0.23
2021-07-08T06:15:00Z,2021-07-08T06:10:00Z,1815,PT5M,33.9,22,62.5,15.2,0,0,0,0,0,0,39.4,32.5,0,961,170,4.5,121,0.23
2021-07-08T06:20:00Z,2021-07-08T06:15:00Z,1820,PT5M,33.9,20,63.2,15.2,0,0,0,0,0,0,39.6,32.7,0,961.1,172,4.5,121,0.23
2021-07-08T06:25:00Z,2021-07-08T06:20:00Z,1825,PT5M,33.9,19,64.5,15.3,0,0,0,0,0,0,39.8,32.9,0,961.1,173,4.5,122,0.23
2021-07-08T06:30:00Z,2021-07-08T06:25:00Z,1830,PT5M,33.9,18,67.5,15.4,0,0,0,0,0,0,40,33.1,0,961.1,175,4.6,122,0.23
2021-07-08T06:35:00Z,2021-07-08T06:30:00Z,1835,PT5M,33.9,16,68.8,15.5,0,0,0,0,0,0,40.2,33.3,0,961.2,176,4.6,122,0.23
2021-07-08T06:40:00Z,2021-07-08T06:35:00Z,1840,PT5M,33.9,15,64.3,15.6,0,0,0,0,0,0,40.4,33.5,0,961.2,178,4.6,123,0.23
2021-07-08T06:45:00Z,2021-07-08T06:40:00Z,1845,PT5M,33.8,14,58.9,15.7,0,0,0,0,0,0,40.6,33.7,0,961.2,179,4.6,123,0.23
2021-07-08T06:50:00Z,2021-07-08T06:45:00Z,1850,PT5M,33.8,12,51.6,15.8,0,0,0,0,0,0,40.8,34,0,961.2,180,4.7,123,0.23
2021-07-08T06:55:00Z,2021-07-08T06:50:00Z,1855,PT5M,33.8,11,41.6,15.9,0,0,0,0,0,0,41.1,34.2,0,961.3,182,4.7,123,0.23
2021-07-08T07:00:00Z,2021-07-08T06:55:00Z,1860,PT5M,33.8,10,23.7,16,0,0,0,0,0,0,41.3,34.4,0,961.3,183,4.7,124,0.23
2021-07-08T07:05:00Z,2021-07-08T07:00:00Z,1865,PT5M,33.8,8,13.1,16.1,0,0,0,0,0,0,41.5,34.8,0,961.3,185,4.8,124,0.23
2021-07-08T07:10:00Z,2021-07-08T07:05:00Z,1870,PT5M,33.7,7,25.8,16.3,0,0,0,0,0,0,41.7,35.2,0,961.4,187,4.9,124,0.23
2021-07-08T07:15:00Z,2021-07-08T07:10:00Z,1875,PT5M,33.7,5,33.9,16.4,0,0,0,0,0,0,41.9,35.7,0,961.4,190,4.9,124,0.23
2021-07-08T07:20:00Z,2021-07-08T07:15:00Z,1880,PT5M,33.6,4,24.4,16.6,0,0,0,0,0,0,42.1,36.2,0,961.4,192,5,124,0.23
2021-07-08T07:25:00Z,2021-07-08T07:20:00Z,1885,PT5M,33.6,3,17.4,16.8,0,0,0,0,0,0,42.3,36.7,0,961.5,194,5.1,124,0.23
2021-07-08T07:30:00Z,2021-07-08T07:25:00Z,1890,PT5M,33.6,1,20.8,16.9,0,0,0,0,0,0,42.5,37.2,0,961.5,196,5.2,124,0.23
2021-07-08T07:35:00Z,2021-07-08T07:30:00Z,1895,PT5M,33.5,0,23.3,17.1,0,0,0,0,0,0,42.7,37.7,0,961.5,198,5.3,124,0.23
2021-07-08T07:40:00Z,2021-07-08T07:35:00Z,1900,PT5M,33.5,-2,21.6,17.3,0,0,0,0,0,0,42.9,38.2,0,961.6,200,5.4,124,0.23
2021-07-08T07:45:00Z,2021-07-08T07:40:00Z,1905,PT5M,33.4,-3,19.7,17.5,0,0,0,0,0,0,43,38.7,0,961.6,202,5.5,124,0.23
2021-07-08T07:50:00Z,2021-07-08T07:45:00Z,1910,PT5M,33.4,-4,17.7,17.6,0,0,0,0,0,0,43.2,39.3,0,961.6,203,5.6,124,0.23
2021-07-08T07:55:00Z,2021-07-08T07:50:00Z,1915,PT5M,33.3,-6,17.9,17.8,0,0,0,0,0,0,43.4,39.8,0,961.6,205,5.7,124,0.23
2021-07-08T08:00:00Z,2021-07-08T07:55:00Z,1920,PT5M,33.3,-7,24.5,18,0,0,0,0,0,0,43.6,40.2,0,961.7,207,5.7,124,0.23
2021-07-08T08:05:00Z,2021-07-08T08:00:00Z,1925,PT5M,33.2,-8,30.4,18.1,0,0,0,0,0,0,43.7,40.6,0,961.7,208,5.7,124,0.23
2021-07-08T08:10:00Z,2021-07-08T08:05:00Z,1930,PT5M,33.2,-10,33,18.1,0,0,0,0,0,0,43.7,40.7,0,961.6,210,5.6,124,0.23
2021-07-08T08:15:00Z,2021-07-08T08:10:00Z,1935,PT5M,33.2,-11,34.5,18.1,0,0,0,0,0,0,43.6,40.9,0,961.6,212,5.4,123,0.23
2021-07-08T08:20:00Z,2021-07-08T08:15:00Z,1940,PT5M,33.2,-13,33,18.2,0,0,0,0,0,0,43.6,41,0,961.6,214,5.2,123,0.23
2021-07-08T08:25:00Z,2021-07-08T08:20:00Z,1945,PT5M,33.2,-14,31.5,18.2,0,0,0,0,0,0,43.6,41.1,0,961.5,216,5,123,0.23
2021-07-08T08:30:00Z,2021-07-08T08:25:00Z,1950,PT5M,33.1,-15,30.7,18.2,0,0,0,0,0,0,43.5,41.2,0,961.5,218,4.9,123,0.23
2021-07-08T08:35:00Z,2021-07-08T08:30:00Z,1955,PT5M,33.1,-17,29.4,18.3,0,0,0,0,0,0,43.5,41.4,0,961.5,221,4.7,122,0.23
2021-07-08T08:40:00Z,2021-07-08T08:35:00Z,1960,PT5M,33.1,-18,26.6,18.3,0,0,0,0,0,0,43.4,41.5,0,961.4,223,4.6,122,0.23
2021-07-08T08:45:00Z,2021-07-08T08:40:00Z,1965,PT5M,33.1,-19,24.6,18.3,0,0,0,0,0,0,43.4,41.6,0,961.4,226,4.5,122,0.23
2021-07-08T08:50:00Z,2021-07-08T08:45:00Z,1970,PT5M,33.1,-20,25,18.3,0,0,0,0,0,0,43.4,41.8,0,961.4,229,4.3,121,0.23
2021-07-08T08:55:00Z,2021-07-08T08:50:00Z,1975,PT5M,33,-22,24.3,18.4,0,0,0,0,0,0,43.3,41.9,0,961.4,232,4.2,121,0.23
2021-07-08T09:00:00Z,2021-07-08T08:55:00Z,1980,PT5M,33,-23,19.6,18.4,0,0,0,0,0,0,43.3,42,0,961.3,235,4.1,121,0.23
2021-07-08T09:05:00Z,2021-07-08T09:00:00Z,1985,PT5M,33,-24,18.1,18.4,0,0,0,0,0,0,43.3,42.1,0,961.3,238,4,120,0.23
2021-07-08T09:10:00Z,2021-07-08T09:05:00Z,1990,PT5M,33,-25,26.7,18.4,0,0,0,0,0,0,43.3,42.2,0,961.3,240,3.8,120,0.23
2021-07-08T09:15:00Z,2021-07-08T09:10:00Z,1995,PT5M,32.9,-27,33.9,18.4,0,0,0,0,0,0,43.3,42.3,0,961.3,243,3.5,119,0.23
2021-07-08T09:20:00Z,2021-07-08T09:15:00Z,2000,PT5M,32.9,-28,35,18.4,0,0,0,0,0,0,43.3,42.4,0,961.3,245,3.3,119,0.23
2021-07-08T09:25:00Z,2021-07-08T09:20:00Z,2005,PT5M,32.9,-29,35.6,18.4,0,0,0,0,0,0,43.3,42.4,0,961.3,249,3.1,118,0.23
2021-07-08T09:30:00Z,2021-07-08T09:25:00Z,2010,PT5M,32.9,-30,35.3,18.5,0,0,0,0,0,0,43.3,42.5,0,961.3,252,3,118,0.23
2021-07-08T09:35:00Z,2021-07-08T09:30:00Z,2015,PT5M,32.8,-31,35.2,18.5,0,0,0,0,0,0,43.2,42.6,0,961.3,256,2.8,117,0.23
2021-07-08T09:40:00Z,2021-07-08T09:35:00Z,2020,PT5M,32.8,-33,35.2,18.5,0,0,0,0,0,0,43.2,42.7,0,961.4,261,2.6,117,0.23
2021-07-08T09:45:00Z,2021-07-08T09:40:00Z,2025,PT5M,32.8,-34,35.5,18.5,0,0,0,0,0,0,43.2,42.8,0,961.4,266,2.5,116,0.23
2021-07-08T09:50:00Z,2021-07-08T09:45:00Z,2030,PT5M,32.7,-35,36.7,18.5,0,0,0,0,0,0,43.2,42.9,0,961.4,272,2.4,116,0.23
2021-07-08T09:55:00Z,2021-07-08T09:50:00Z,2035,PT5M,32.7,-36,37,18.5,0,0,0,0,0,0,43.2,42.9,0,961.4,278,2.3,115,0.23
2021-07-08T10:00:00Z,2021-07-08T09:55:00Z,2040,PT5M,32.7,-37,34.3,18.5,0,0,0,0,0,0,43.2,43,0,961.4,283,2.2,114,0.23
2021-07-08T10:05:00Z,2021-07-08T10:00:00Z,2045,PT5M,32.6,-38,31.9,18.5,0,0,0,0,0,0,43.3,43.2,0,961.4,288,2.2,114,0.23
2021-07-08T10:10:00Z,2021-07-08T10:05:00Z,2050,PT5M,32.6,-39,31,18.5,0,0,0,0,0,0,43.4,43.3,0,961.5,290,2.1,113,0.23
2021-07-08T10:15:00Z,2021-07-08T10:10:00Z,2055,PT5M,32.5,-40,30.9,18.5,0,0,0,0,0,0,43.5,43.5,0,961.5,292,2,112,0.23
2021-07-08T10:20:00Z,2021-07-08T10:15:00Z,2060,PT5M,32.4,-41,32.9,18.5,0,0,0,0,0,0,43.6,43.7,0,961.6,294,1.9,112,0.23
2021-07-08T10:25:00Z,2021-07-08T10:20:00Z,2065,PT5M,32.4,-42,36.5,18.5,0,0,0,0,0,0,43.7,43.9,0,961.6,296,1.9,111,0.23
2021-07-08T10:30:00Z,2021-07-08T10:25:00Z,2070,PT5M,32.3,-43,44.6,18.5,0,0,0,0,0,0,43.8,44.1,0,961.7,298,1.8,110,0.23
2021-07-08T10:35:00Z,2021-07-08T10:30:00Z,2075,PT5M,32.2,-44,51.1,18.5,0,0,0,0,0,0,43.9,44.3,0,961.7,301,1.7,110,0.23
2021-07-08T10:40:00Z,2021-07-08T10:35:00Z,2080,PT5M,32.2,-45,51.9,18.5,0,0,0,0,0,0,44.1,44.4,0,961.8,303,1.7,109,0.23
2021-07-08T10:45:00Z,2021-07-08T10:40:00Z,2085,PT5M,32.1,-46,53,18.6,0,0,0,0,0,0,44.2,44.6,0,961.8,306,1.6,108,0.23
2021-07-08T10:50:00Z,2021-07-08T10:45:00Z,2090,PT5M,32,-47,55.9,18.6,0,0,0,0,0,0,44.3,44.8,0,961.9,309,1.6,107,0.23
2021-07-08T10:55:00Z,2021-07-08T10:50:00Z,2095,PT5M,32,-48,58.4,18.6,0,0,0,0,0,0,44.4,45,0,961.9,312,1.5,107,0.23
2021-07-08T11:00:00Z,2021-07-08T10:55:00Z,2100,PT5M,31.9,-49,59.2,18.6,0,0,0,0,0,0,44.5,45.1,0,962,315,1.5,106,0.23
2021-07-08T11:05:00Z,2021-07-08T11:00:00Z,2105,PT5M,31.9,-49,58.8,18.6,0,0,0,0,0,0,44.5,45.2,0,962,318,1.4,105,0.23
2021-07-08T11:10:00Z,2021-07-08T11:05:00Z,2110,PT5M,31.9,-50,54.8,18.5,0,0,0,0,0,0,44.5,45.1,0,962,320,1.3,104,0.23
2021-07-08T11:15:00Z,2021-07-08T11:10:00Z,2115,PT5M,31.9,-51,51.3,18.5,0,0,0,0,0,0,44.4,45,0,962,322,1.2,103,0.23
2021-07-08T11:20:00Z,2021-07-08T11:15:00Z,2120,PT5M,31.9,-52,49.9,18.4,0,0,0,0,0,0,44.4,44.9,0,962,324,1,103,0.23
2021-07-08T11:25:00Z,2021-07-08T11:20:00Z,2125,PT5M,31.9,-53,47.8,18.4,0,0,0,0,0,0,44.4,44.8,0,962,327,0.9,102,0.23
2021-07-08T11:30:00Z,2021-07-08T11:25:00Z,2130,PT5M,31.9,-54,43.4,18.4,0,0,0,0,0,0,44.3,44.6,0,962,331,0.8,101,0.23
2021-07-08T11:35:00Z,2021-07-08T11:30:00Z,2135,PT5M,31.9,-54,38.4,18.3,0,0,0,0,0,0,44.3,44.5,0,962,336,0.7,100,0.23
2021-07-08T11:40:00Z,2021-07-08T11:35:00Z,2140,PT5M,31.9,-55,32.2,18.3,0,0,0,0,0,0,44.3,44.4,0,962,343,0.6,99,0.23
2021-07-08T11:45:00Z,2021-07-08T11:40:00Z,2145,PT5M,31.9,-56,25.1,18.3,0,0,0,0,0,0,44.2,44.3,0,962,352,0.5,98,0.23
2021-07-08T11:50:00Z,2021-07-08T11:45:00Z,2150,PT5M,31.9,-57,15.5,18.2,0,0,0,0,0,0,44.2,44.2,0,962,3,0.5,98,0.23
2021-07-08T11:55:00Z,2021-07-08T11:50:00Z,2155,PT5M,31.9,-57,7.5,18.2,0,0,0,0,0,0,44.2,44.1,0,962,17,0.4,97,0.23
2021-07-08T12:00:00Z,2021-07-08T11:55:00Z,2160,PT5M,31.9,-58,5.2,18.2,0,0,0,0,0,0,44.1,44,0,962,28,0.4,96,0.23
2021-07-08T12:05:00Z,2021-07-08T12:00:00Z,2165,PT5M,32,-59,5.7,18.2,0,0,0,0,0,0,44.1,43.9,0,962,35,0.4,95,0.23
2021-07-08T12:10:00Z,2021-07-08T12:05:00Z,2170,PT5M,32,-60,13.7,18.2,0,0,0,0,0,0,44.1,43.9,0,962.1,27,0.4,94,0.23
2021-07-08T12:15:00Z,2021-07-08T12:10:00Z,2175,PT5M,32,-60,20,18.2,0,0,0,0,0,0,44.1,43.9,0,962.1,18,0.4,93,0.23
2021-07-08T12:20:00Z,2021-07-08T12:15:00Z,2180,PT5M,32,-61,19.6,18.2,0,0,0,0,0,0,44.1,43.9,0,962.1,10,0.4,92,0.23
2021-07-08T12:25:00Z,2021-07-08T12:20:00Z,2185,PT5M,32,-62,19.8,18.2,0,0,0,0,0,0,44.1,43.9,0,962.2,2,0.5,91,0.23
2021-07-08T12:30:00Z,2021-07-08T12:25:00Z,2190,PT5M,32,-62,23,18.2,1,0,0,1,1,1,44.1,43.9,0,962.2,355,0.5,90,0.23
2021-07-08T12:35:00Z,2021-07-08T12:30:00Z,2195,PT5M,32,-63,26,18.2,3,0,0,3,2,3,44,43.9,0,962.2,349,0.5,89,0.23
2021-07-08T12:40:00Z,2021-07-08T12:35:00Z,2200,PT5M,32,-64,27.7,18.2,7,0,0,7,7,7,44,43.9,0,962.3,344,0.6,88,0.23
2021-07-08T12:45:00Z,2021-07-08T12:40:00Z,2205,PT5M,32,-64,27.1,18.2,12,0,0,12,12,12,44,43.9,0,962.3,340,0.6,87,0.23
2021-07-08T12:50:00Z,2021-07-08T12:45:00Z,2210,PT5M,32.1,-65,19.8,18.2,20,0,0,20,19,20,44,43.9,0,962.3,336,0.7,87,0.23
2021-07-08T12:55:00Z,2021-07-08T12:50:00Z,2215,PT5M,32.1,-66,12.6,18.3,28,11,1,29,26,28,44,43.9,0,962.4,333,0.7,86,0.23
2021-07-08T13:00:00Z,2021-07-08T12:55:00Z,2220,PT5M,32.1,-66,6.8,18.3,34,56,6,40,31,34,44,43.8,0,962.4,331,0.8,85,0.23
2021-07-08T13:05:00Z,2021-07-08T13:00:00Z,2225,PT5M,32.1,-67,2.1,18.2,40,101,11,52,36,45,44,43.7,0,962.4,331,0.8,84,0.23
2021-07-08T13:10:00Z,2021-07-08T13:05:00Z,2230,PT5M,32.2,-68,0.9,18.2,45,139,18,64,39,68,43.9,43.4,0,962.5,335,0.8,83,0.23
2021-07-08T13:15:00Z,2021-07-08T13:10:00Z,2235,PT5M,32.3,-68,0.4,18.2,51,169,24,76,43,93,43.9,43.1,0,962.5,338,0.9,82,0.23
2021-07-08T13:20:00Z,2021-07-08T13:15:00Z,2240,PT5M,32.4,-69,1.8,18.1,59,174,28,87,50,121,43.8,42.8,0,962.5,341,0.9,81,0.23
2021-07-08T13:25:00Z,2021-07-08T13:20:00Z,2245,PT5M,32.5,-70,2.9,18.1,67,181,32,99,57,151,43.8,42.4,0,962.6,344,1,80,0.23
2021-07-08T13:30:00Z,2021-07-08T13:25:00Z,2250,PT5M,32.6,-70,3,18.1,73,203,40,113,64,190,43.8,42.1,0,962.6,347,1,79,0.23
2021-07-08T13:35:00Z,2021-07-08T13:30:00Z,2255,PT5M,32.7,-71,2.6,18,78,232,49,128,71,233,43.7,41.8,0,962.6,349,1.1,78,0.23
2021-07-08T13:40:00Z,2021-07-08T13:35:00Z,2260,PT5M,32.8,-71,1.2,18,80,280,65,145,79,292,43.7,41.5,0,962.7,351,1.1,77,0.23
2021-07-08T13:45:00Z,2021-07-08T13:40:00Z,2265,PT5M,32.9,-72,0.4,18,84,318,78,162,89,346,43.6,41.2,0,962.7,353,1.1,76,0.23
2021-07-08T13:50:00Z,2021-07-08T13:45:00Z,2270,PT5M,32.9,-73,1.5,17.9,92,319,84,176,104,380,43.6,40.9,0,962.7,355,1.2,75,0.23
2021-07-08T13:55:00Z,2021-07-08T13:50:00Z,2275,PT5M,33,-73,2.5,17.9,101,321,90,190,118,414,43.6,40.6,0,962.8,357,1.2,74,0.23
2021-07-08T14:00:00Z,2021-07-08T13:55:00Z,2280,PT5M,33.1,-74,3,17.8,108,331,98,206,133,450,43.5,40.3,0,962.8,359,1.3,73,0.23
2021-07-08T14:05:00Z,2021-07-08T14:00:00Z,2285,PT5M,33.2,-74,3.7,17.8,116,338,105,221,148,482,43.5,40,0,962.8,1,1.3,72,0.23
2021-07-08T14:10:00Z,2021-07-08T14:05:00Z,2290,PT5M,33.4,-75,4.9,17.8,126,332,109,235,163,500,43.4,39.7,0,962.9,5,1.3,71,0.23
2021-07-08T14:15:00Z,2021-07-08T14:10:00Z,2295,PT5M,33.5,-76,6.1,17.8,136,325,112,249,179,512,43.3,39.3,0,962.9,9,1.3,70,0.23
2021-07-08T14:20:00Z,2021-07-08T14:15:00Z,2300,PT5M,33.6,-76,7.4,17.7,148,313,113,261,195,513,43.3,39,0,962.9,14,1.3,69,0.23
2021-07-08T14:25:00Z,2021-07-08T14:20:00Z,2305,PT5M,33.7,-77,8.5,17.7,159,306,116,275,210,516,43.2,38.7,0,962.9,18,1.3,68,0.23
2021-07-08T14:30:00Z,2021-07-08T14:25:00Z,2310,PT5M,33.8,-77,8.9,17.7,166,313,124,290,225,532,43.1,38.3,0,962.9,22,1.3,67,0.23
2021-07-08T14:35:00Z,2021-07-08T14:30:00Z,2315,PT5M,33.9,-78,9,17.7,173,323,133,306,241,549,43.1,38,0,962.9,27,1.3,66,0.23
2021-07-08T14:40:00Z,2021-07-08T14:35:00Z,2320,PT5M,34.1,-78,8.9,17.6,178,338,145,323,256,570,43,37.7,0,963,31,1.3,65,0.23
2021-07-08T14:45:00Z,2021-07-08T14:40:00Z,2325,PT5M,34.2,-79,8.8,17.6,184,352,156,340,272,590,42.9,37.4,0,963,35,1.3,64,0.23
2021-07-08T14:50:00Z,2021-07-08T14:45:00Z,2330,PT5M,34.3,-80,9,17.6,190,360,165,355,288,604,42.9,37.1,0,963,39,1.4,63,0.23
2021-07-08T14:55:00Z,2021-07-08T14:50:00Z,2335,PT5M,34.4,-80,8.7,17.5,193,378,180,373,304,626,42.8,36.8,0,963,42,1.4,62,0.23
2021-07-08T15:00:00Z,2021-07-08T14:55:00Z,2340,PT5M,34.5,-81,6.9,17.5,185,431,212,397,323,672,42.7,36.5,0,963,45,1.4,61,0.23
